Scheduled Charges,Refresh key: Charge Code,Refresh key: Lease ID,Unit Type,Property,Related Import Lease,Import Lease - Lease - Record ID#,Related Import Lease (ref),xQuery - Related Lease,Date Created,Date Modified,Record ID#,Record Owner,Last Modified By,Refresh key
$75,Garage Parking,R13327901,B1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8901,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13327901_Garage Parking
$75,Garage Parking,R13290025,C1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8902,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13290025_Garage Parking
$75,Garage Parking,R13312423,C1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8903,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13312423_Garage Parking
$75,Garage Parking,R13321440,C1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8904,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13321440_Garage Parking
$75,Garage Parking,R13321437,C1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8905,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13321437_Garage Parking
$75,Garage Parking,R13286805,C1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8907,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13286805_Garage Parking
$75,Garage Parking,R13321004,C1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8909,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13321004_Garage Parking
$75,Garage Parking,R13251055,C1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8910,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13251055_Garage Parking
$75,Garage Parking,R13316334,C1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8911,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13316334_Garage Parking
$75,Garage Parking,R13321841,C1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8912,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13321841_Garage Parking
$75,Garage Parking,R13324230,C1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8913,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13324230_Garage Parking
$75,Garage Parking,R13324926,C1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8914,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13324926_Garage Parking
$75,Garage Parking,R13328957,C1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8915,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13328957_Garage Parking
$75,Garage Parking,R13317768,C1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8916,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13317768_Garage Parking
$6,Landlord Liability Protection Plan,R13317768,C1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8917,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13317768_Landlord Liability Protection Plan
$75,Garage Parking,R13324175,C1,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8919,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13324175_Garage Parking
$75,Garage Parking,R13243407,C2,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8920,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13243407_Garage Parking
$75,Garage Parking,R13248698,C2,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8921,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248698_Garage Parking
$75,Garage Parking,R13248690,C2,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8922,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248690_Garage Parking
$75,Garage Parking,R13285025,C2,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8923,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13285025_Garage Parking
$75,Garage Parking,R13244276,C3,Everly on The Loop,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8924,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13244276_Garage Parking
-$910,Model / Office,R13278069,B1,Shortbread Lofts,,,,"33,658",01-23-2022 08:08 PM,01-23-2022 08:08 PM,8930,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278069_Model / Office
-$915,Model / Office,R13278066,B1,Shortbread Lofts,,,,"33,659",01-23-2022 08:08 PM,01-23-2022 08:08 PM,8931,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278066_Model / Office
"-$1,240",Model / Office,R13278067,B1,Shortbread Lofts,,,,"33,660",01-23-2022 08:08 PM,01-23-2022 08:08 PM,8932,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278067_Model / Office
$135,Garage Parking,R13318964,C1,Shortbread Lofts,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8933,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13318964_Garage Parking
$35,Pet Rent,R13315200,A1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8936,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13315200_Pet Rent
$35,Pet Rent,R13311459,B1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8939,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13311459_Pet Rent
$35,Pet Rent,R13247801,B1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8941,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13247801_Pet Rent
$20,Garage Parking,R13218439,B1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8942,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13218439_Garage Parking
$35,Pet Rent,R13315951,B1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8943,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13315951_Pet Rent
$20,Garage Parking,R13235970,B1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8945,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13235970_Garage Parking
$20,Garage Parking,R13325120,B1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8946,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13325120_Garage Parking
$20,Garage Parking,R13316710,B1 ALT,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8950,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13316710_Garage Parking
$35,Pet Rent,R13317850,B1 ALT,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8951,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13317850_Pet Rent
$20,Garage Parking,R13329297,B1 ALT,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8953,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13329297_Garage Parking
$20,Garage Parking,R13330436,B1 ALT,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8954,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13330436_Garage Parking
$20,Garage Parking,R13224821,C1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8955,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13224821_Garage Parking
$20,Garage Parking,R13224819,C1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8956,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13224819_Garage Parking
$35,Pet Rent,R13305228,C1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8957,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13305228_Pet Rent
$20,Garage Parking,R13158139,C1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8958,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13158139_Garage Parking
$20,Garage Parking,R13225559,C1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8959,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13225559_Garage Parking
$35,Pet Rent,R13217176,C1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8960,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13217176_Pet Rent
$20,Garage Parking,R13331012,C1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8962,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13331012_Garage Parking
$20,Garage Parking,R13318364,C1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8966,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13318364_Garage Parking
$35,Pet Rent,R13318364,C1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8967,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13318364_Pet Rent
$20,Garage Parking,R13325640,C1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8969,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13325640_Garage Parking
$20,Garage Parking,R13324081,C1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8970,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13324081_Garage Parking
$20,Garage Parking,R13282146,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8971,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13282146_Garage Parking
$20,Garage Parking,R13280869,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8972,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280869_Garage Parking
$20,Garage Parking,R13307998,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8973,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13307998_Garage Parking
$20,Garage Parking,R13307996,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8974,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13307996_Garage Parking
$20,Garage Parking,R13166564,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8975,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13166564_Garage Parking
$20,Garage Parking,R13271767,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8976,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13271767_Garage Parking
$20,Garage Parking,R13281271,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8977,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13281271_Garage Parking
$20,Garage Parking,R13215368,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8978,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13215368_Garage Parking
$20,Garage Parking,R13283187,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8979,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13283187_Garage Parking
$20,Garage Parking,R13280927,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8980,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280927_Garage Parking
$20,Garage Parking,R13329378,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8981,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13329378_Garage Parking
$20,Garage Parking,R13329485,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8982,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13329485_Garage Parking
$20,Garage Parking,R13327661,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8983,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13327661_Garage Parking
$35,Pet Rent,R13327662,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8984,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13327662_Pet Rent
$815,Base Rent,R13328669,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8985,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13328669_Base Rent
$20,Garage Parking,R13328669,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8986,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13328669_Garage Parking
$35,Pet Rent,R13317182,D1,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8987,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13317182_Pet Rent
$20,Garage Parking,R13252567,D2,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8988,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13252567_Garage Parking
$20,Garage Parking,R13223002,D2,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8990,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13223002_Garage Parking
$20,Garage Parking,R13288390,D2,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8991,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13288390_Garage Parking
$20,Garage Parking,R13322630,D2,SOVA,,,,"30,786",01-23-2022 08:08 PM,01-23-2022 08:08 PM,8992,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13322630_Garage Parking
$20,Garage Parking,R13322076,D2,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8993,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13322076_Garage Parking
$20,Garage Parking,R13307941,D2,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8994,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13307941_Garage Parking
$35,Pet Rent,R13327170,D2,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8995,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13327170_Pet Rent
$20,Garage Parking,R13323488,D2,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8996,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13323488_Garage Parking
$20,Garage Parking,R13322039,D2,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8998,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13322039_Garage Parking
$20,Garage Parking,R13325234,D2,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,8999,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13325234_Garage Parking
$20,Garage Parking,R13277813,D3,SOVA,,,,"32,674",01-23-2022 08:08 PM,01-23-2022 08:08 PM,9000,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13277813_Garage Parking
$20,Garage Parking,R13277827,D3,SOVA,,,,"33,954",01-23-2022 08:08 PM,01-23-2022 08:08 PM,9001,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13277827_Garage Parking
$20,Garage Parking,R13292952,D3,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9002,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13292952_Garage Parking
$20,Garage Parking,R13152032,D3,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9003,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13152032_Garage Parking
$35,Pet Rent,R13270441,D3,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9004,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13270441_Pet Rent
$35,Pet Rent,R13246887,D3,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9005,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13246887_Pet Rent
$20,Garage Parking,R13246887,D3,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9006,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13246887_Garage Parking
$35,Pet Rent,R13219666,D3,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9007,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13219666_Pet Rent
$20,Garage Parking,R13243382,D3,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9008,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13243382_Garage Parking
$20,Garage Parking,R13245221,D3,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9009,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13245221_Garage Parking
$20,Garage Parking,R13224578,D3,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9010,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13224578_Garage Parking
$20,Garage Parking,R13298415,D3,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9011,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13298415_Garage Parking
$20,Garage Parking,R13325260,D3,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9012,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13325260_Garage Parking
$20,Garage Parking,R13311494,D3,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9016,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13311494_Garage Parking
$20,Garage Parking,R13327299,D3,SOVA,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9017,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13327299_Garage Parking
$30,Pet Rent,R13300589,a1a 1F Stack,Station Nine,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9019,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13300589_Pet Rent
"-$1,550",Model / Office,R13278060,a1a stack,Station Nine,,,,"32,813",01-23-2022 08:08 PM,01-23-2022 08:08 PM,9020,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278060_Model / Office
$30,Pet Rent,R13263915,b1 1F Courtyard Side by Side,Station Nine,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9023,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13263915_Pet Rent
$30,Pet Rent,R13224529,b2b Courtyard Side by Side,Station Nine,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9025,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13224529_Pet Rent
$30,Pet Rent,R13324584,One Bedroom Waitlist,Station Nine,,,,"36,924",01-23-2022 08:08 PM,01-23-2022 08:08 PM,9028,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13324584_Pet Rent
$30,Pet Rent,R13226260,Two Bedroom Waitlist,Station Nine,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9029,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13226260_Pet Rent
$40,Garage Parking,R13316773,A1,The Academy at Frisco,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9031,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13316773_Garage Parking
$40,Garage Parking,R13158657,A1,The Academy at Frisco,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9032,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13158657_Garage Parking
$40,Garage Parking,R13317496,A1,The Academy at Frisco,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9037,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13317496_Garage Parking
$40,Garage Parking,R13089879,A1,The Academy at Frisco,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9039,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13089879_Garage Parking
$40,Garage Parking,R13324278,A1,The Academy at Frisco,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9041,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13324278_Garage Parking
$40,Garage Parking,R13322865,A1,The Academy at Frisco,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9043,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13322865_Garage Parking
$40,Garage Parking,R13272920,A1,The Academy at Frisco,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9045,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13272920_Garage Parking
$30,Uncovered Garage Parking,R13253370,A1,The Academy at Frisco,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9049,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13253370_Uncovered Garage Parking
$40,Garage Parking,R13225170,A1,The Academy at Frisco,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9050,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13225170_Garage Parking
$40,Garage Parking,R13317987,A1,The Academy at Frisco,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9052,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13317987_Garage Parking
$40,Garage Parking,R13316377,A1,The Academy at Frisco,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9054,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13316377_Garage Parking
$40,Garage Parking,R13324740,A1,The Academy at Frisco,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9056,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13324740_Garage Parking
$40,Garage Parking,R13325429,A1,The Academy at Frisco,,,,,01-23-2022 08:08 PM,01-23-2022 08:08 PM,9057,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13325429_Garage Parking
