Lease ID,Lease Interval ID,Scheduled Charge ID,Charge Code ID,Charge Code,Charge Type,Charge Start Date,Charge End Date,Charge Amount,Charge Frequency,timestamp,owner,xQuery - Related Lease,Related Code,Charge Usage,Date Created,Date Modified,Record ID#,Record Owner,Last Modified By
"13,087,431","16,915,472","41,074,103","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$835,Monthly,1669105271,gmh,"31,700","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14279,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,087,431","16,915,472","41,074,104","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,700","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14280,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,087,431","16,915,472","41,074,105","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,"31,700","148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14281,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,087,513","16,914,132","41,066,512","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,395",Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14282,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,087,513","16,914,132","41,066,513","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14283,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,087,513","16,914,132","41,066,514","148,134",Garage Parking,other,08-01-2023,07-31-2024,$25,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14284,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,160,666","16,916,946","41,077,982","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$810,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14285,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,160,666","16,916,946","41,077,983","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14286,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,160,666","16,916,946","41,077,984","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14287,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,211,279","16,896,495","40,975,191","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,515",Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14288,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,211,279","16,896,495","40,975,192","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14289,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,211,279","16,896,495","40,975,193","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14290,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,212,241","16,914,162","41,066,573","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,050",Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14291,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,212,241","16,914,162","41,066,574","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14292,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,212,241","16,914,162","41,066,575","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14293,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,212,976","16,907,503","41,035,978","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14294,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,212,976","16,907,503","41,035,977","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$785,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14295,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,214,501","16,905,675","41,023,326","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$810,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14296,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,214,501","16,905,675","41,023,327","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14297,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,214,501","16,905,675","41,023,328","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14298,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,215,257","16,899,033","40,985,968","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,260",Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14299,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,215,257","16,899,033","40,985,969","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14300,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,215,257","16,899,033","40,985,970","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14301,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,215,476","16,906,298","41,027,697","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,030",Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14302,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,215,476","16,906,298","41,027,698","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14303,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,215,476","16,906,298","41,027,699","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14304,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,251","16,913,582","41,062,454","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$805,Monthly,1669105271,gmh,"31,612","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14305,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,251","16,913,582","41,062,455","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,612","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14306,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,251","16,913,582","41,062,456","148,134",Garage Parking,other,08-01-2023,07-31-2024,$25,Monthly,1669105271,gmh,"31,612","148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14307,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,253","16,906,160","41,027,352","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$810,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14308,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,253","16,906,160","41,027,353","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14309,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,306","16,896,612","40,975,509","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$795,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14310,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,306","16,896,612","40,975,510","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14311,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,306","16,896,612","40,975,511","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14312,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,315","16,916,777","41,077,689","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14313,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,315","16,916,777","41,077,690","148,134",Garage Parking,other,08-01-2023,07-31-2024,$25,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14314,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,315","16,916,777","41,077,688","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$825,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14315,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,330","16,914,175","41,066,603","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$805,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14316,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,330","16,914,175","41,066,604","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14317,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,342","16,903,194","41,006,655","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$810,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14318,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,342","16,903,194","41,006,656","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14319,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,342","16,903,194","41,006,657","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14320,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,441","16,916,709","41,077,482","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,575",Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14321,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,441","16,916,709","41,077,483","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14322,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,441","16,916,709","41,077,484","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14323,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,614","16,898,749","40,982,879","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,"30,479","148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14324,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,614","16,898,749","40,982,877","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,485",Monthly,1669105271,gmh,"30,479","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14325,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,614","16,898,749","40,982,878","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"30,479","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14326,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,757","16,915,089","41,072,552","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$830,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14327,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,757","16,915,089","41,072,553","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14328,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,757","16,915,089","41,072,554","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14329,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,764","16,914,766","41,071,738","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$805,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14330,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,764","16,914,766","41,071,739","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14331,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,764","16,914,766","41,071,740","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14332,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,797","16,916,597","41,077,328","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$850,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14333,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,797","16,916,597","41,077,329","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14334,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,216,797","16,916,597","41,077,330","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14335,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,217,739","16,904,865","41,011,783","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$810,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14336,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,217,739","16,904,865","41,011,784","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14337,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,217,739","16,904,865","41,011,785","148,134",Garage Parking,other,08-01-2023,07-31-2024,$25,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14338,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,220,089","16,914,092","41,066,433","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$855,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14339,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,220,089","16,914,092","41,066,434","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14340,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,220,169","16,915,372","41,073,845","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$855,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14341,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,220,169","16,915,372","41,073,846","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14342,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,220,169","16,915,372","41,073,847","148,134",Garage Parking,other,08-01-2023,07-31-2024,$25,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14343,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,220,408","16,896,565","40,975,386","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$795,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14344,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,220,408","16,896,565","40,975,387","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14345,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,220,412","16,897,132","40,976,981","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$770,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14346,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,220,412","16,897,132","40,976,982","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14347,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,221,780","16,916,643","41,077,406","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14348,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,221,780","16,916,643","41,077,405","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$900,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14349,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,221,780","16,916,643","41,077,407","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14350,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,222,537","16,909,526","41,043,664","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14351,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,222,537","16,909,526","41,043,665","148,134",Garage Parking,other,08-01-2023,07-31-2024,$25,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14352,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,222,537","16,909,526","41,043,663","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,090",Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14353,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,222,665","16,898,270","40,980,632","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,445",Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14354,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,222,665","16,898,270","40,980,633","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14355,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,222,665","16,898,270","40,980,634","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14356,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,222,860","16,916,664","41,077,421","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$850,Monthly,1669105271,gmh,"31,626","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14357,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,222,860","16,916,664","41,077,422","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,626","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14358,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,223,490","16,913,072","41,060,183","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$855,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14359,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,223,490","16,913,072","41,060,184","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14360,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,223,490","16,913,072","41,060,185","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14361,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,223,815","16,909,883","41,048,399","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$885,Monthly,1669105271,gmh,"32,262","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14362,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,223,815","16,909,883","41,048,400","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"32,262","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14363,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,223,815","16,909,883","41,048,401","148,134",Garage Parking,other,08-01-2023,07-31-2024,$25,Monthly,1669105271,gmh,"32,262","148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14364,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,225,096","16,909,046","41,041,407","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14365,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,225,096","16,909,046","41,041,406","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$810,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14366,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,225,096","16,909,046","41,041,408","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14367,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,225,117","16,907,757","41,036,791","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$835,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14368,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,225,117","16,907,757","41,036,793","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14369,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,225,117","16,907,757","41,036,792","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14370,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,225,324","16,902,811","41,005,729","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14371,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
