Floorplan - Property Name,Floorplan Name,Tier Lease Type,Tier Status,Tier #,Tier Type,Tier Rate,# of Leases Allowed,Tier Rate Increase,# of Leases Signed,# of Leases Remaining,Add Lease,Date Created,Date Modified,Earliest Lease Sign Date - Last Term,Floorplan - Active New Lease Tier Number,Floorplan - Active Renewal Tier Number,"Floorplan - Average Base Installment Rate, Current Term","Floorplan - Average Base Installment Rate, Last Term",Last Modified By,Latest Lease Sign Date - Last Term,Lease Term,Leases,Property / Floorplan / Term / Type,Record ID#,Record Owner,Related Floorplan,Remaining Potential Rent,Tier Name,"Total Base Installment Rate, Current Term",xCurrent Term,xSystem - New Lease Tier Check,xSystem - Renewal Tier Check,Floorplan - Property - Live,Assignment Key,Average Tier Rate,Floorplan - Total Beds,Floorplan - Active New Lease Tier ID#,Floorplan - Active Renewal Tier ID#,Floorplan - Budget Installment Amount,Floorplan - Property Access
SOVA,B1 ALT,New Lease,COMPLETE,1,,$950,10,,,10,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1324&_fid_11=88&_fid_10=950&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,"$1,181.4634146341","$1,060.8333333333",JT Bailey <62477437.bhmt>,,2022 - 2023,1324,SOVA / B1 ALT / 2022 - 2023 / New Lease,1324,JT Bailey <62477437.bhmt>,88,$9250,SOVA - B1 ALT - New Lease #1 - $950,,2024 - 2025,no,no,no,SOVA - B1 ALT - 950 - 2022 - 2023,,30,,,$925, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,C1,New Lease,COMPLETE,1,,$830,18,,,18,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1325&_fid_11=89&_fid_10=830&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,$975.82352941176,$927.27272727273,JT Bailey <62477437.bhmt>,,2022 - 2023,1325,SOVA / C1 / 2022 - 2023 / New Lease,1325,JT Bailey <62477437.bhmt>,89,"$14,670",SOVA - C1 - New Lease #1 - $830,,2024 - 2025,no,no,no,SOVA - C1 - 830 - 2022 - 2023,,66,,,$815, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,D1,New Lease,COMPLETE,1,,$800,80,,,80,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1326&_fid_11=90&_fid_10=800&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,$955.86705202312,$913.7216828479,JT Bailey <62477437.bhmt>,,2022 - 2023,1326,SOVA / D1 / 2022 - 2023 / New Lease,1326,JT Bailey <62477437.bhmt>,90,"$62,400",SOVA - D1 - New Lease #1 - $800,,2024 - 2025,no,no,no,SOVA - D1 - 800 - 2022 - 2023,,308,,,$780, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,D2,New Lease,COMPLETE,1,,$810,24,,,24,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1327&_fid_11=93&_fid_10=810&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,$961.98113207547,$894.31818181818,JT Bailey <62477437.bhmt>,,2022 - 2023,1327,SOVA / D2 / 2022 - 2023 / New Lease,1327,JT Bailey <62477437.bhmt>,93,"$19,080",SOVA - D2 - New Lease #1 - $810,,2024 - 2025,no,no,no,SOVA - D2 - 810 - 2022 - 2023,,88,,,$795, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,D3,New Lease,COMPLETE,1,,$820,72,,,72,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1328&_fid_11=94&_fid_10=820&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,$994.4866920152,$943.00829875519,JT Bailey <62477437.bhmt>,,2022 - 2023,1328,SOVA / D3 / 2022 - 2023 / New Lease,1328,JT Bailey <62477437.bhmt>,94,"$57,960",SOVA - D3 - New Lease #1 - $820,,2024 - 2025,no,no,no,SOVA - D3 - 820 - 2022 - 2023,,240,,,$805, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,A1,New Lease,COMPLETE,2,,"$1,165",6,,,6,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1329&_fid_11=86&_fid_10=1165&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,"$1,400","$1,223.75",JT Bailey <62477437.bhmt>,,2022 - 2023,1329,SOVA / A1 / 2022 - 2023 / New Lease,1329,JT Bailey <62477437.bhmt>,86,$6690,SOVA - A1 - New Lease #2 - $1165,,2024 - 2025,no,no,no,SOVA - A1 - 1165 - 2022 - 2023,,20,,,"$1,115", Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,B1,New Lease,COMPLETE,2,,$960,18,,,18,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1330&_fid_11=87&_fid_10=960&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,"$1,095.7926829268","$1,039.0151515152",JT Bailey <62477437.bhmt>,,2022 - 2023,1330,SOVA / B1 / 2022 - 2023 / New Lease,1330,JT Bailey <62477437.bhmt>,87,"$16,470",SOVA - B1 - New Lease #2 - $960,,2024 - 2025,no,no,no,SOVA - B1 - 960 - 2022 - 2023,,64,,,$915, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,B1 ALT,New Lease,COMPLETE,2,,$965,6,,,6,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1331&_fid_11=88&_fid_10=965&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,"$1,181.4634146341","$1,060.8333333333",JT Bailey <62477437.bhmt>,,2022 - 2023,1331,SOVA / B1 ALT / 2022 - 2023 / New Lease,1331,JT Bailey <62477437.bhmt>,88,$5550,SOVA - B1 ALT - New Lease #2 - $965,,2024 - 2025,no,no,no,SOVA - B1 ALT - 965 - 2022 - 2023,,30,,,$925, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,C1,New Lease,COMPLETE,2,,$845,18,,,18,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1332&_fid_11=89&_fid_10=845&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,$975.82352941176,$927.27272727273,JT Bailey <62477437.bhmt>,,2022 - 2023,1332,SOVA / C1 / 2022 - 2023 / New Lease,1332,JT Bailey <62477437.bhmt>,89,"$14,670",SOVA - C1 - New Lease #2 - $845,,2024 - 2025,no,no,no,SOVA - C1 - 845 - 2022 - 2023,,66,,,$815, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,D1,New Lease,COMPLETE,2,,$815,80,,,80,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1333&_fid_11=90&_fid_10=815&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,$955.86705202312,$913.7216828479,JT Bailey <62477437.bhmt>,,2022 - 2023,1333,SOVA / D1 / 2022 - 2023 / New Lease,1333,JT Bailey <62477437.bhmt>,90,"$62,400",SOVA - D1 - New Lease #2 - $815,,2024 - 2025,no,no,no,SOVA - D1 - 815 - 2022 - 2023,,308,,,$780, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,D2,New Lease,COMPLETE,2,,$825,24,,,24,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1334&_fid_11=93&_fid_10=825&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,$961.98113207547,$894.31818181818,JT Bailey <62477437.bhmt>,,2022 - 2023,1334,SOVA / D2 / 2022 - 2023 / New Lease,1334,JT Bailey <62477437.bhmt>,93,"$19,080",SOVA - D2 - New Lease #2 - $825,,2024 - 2025,no,no,no,SOVA - D2 - 825 - 2022 - 2023,,88,,,$795, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,D3,New Lease,COMPLETE,2,,$835,72,,,72,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1335&_fid_11=94&_fid_10=835&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,$994.4866920152,$943.00829875519,JT Bailey <62477437.bhmt>,,2022 - 2023,1335,SOVA / D3 / 2022 - 2023 / New Lease,1335,JT Bailey <62477437.bhmt>,94,"$57,960",SOVA - D3 - New Lease #2 - $835,,2024 - 2025,no,no,no,SOVA - D3 - 835 - 2022 - 2023,,240,,,$805, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,A1,New Lease,COMPLETE,3,,"$1,180",4,,,4,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1336&_fid_11=86&_fid_10=1180&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,"$1,400","$1,223.75",JT Bailey <62477437.bhmt>,,2022 - 2023,1336,SOVA / A1 / 2022 - 2023 / New Lease,1336,JT Bailey <62477437.bhmt>,86,$4460,SOVA - A1 - New Lease #3 - $1180,,2024 - 2025,no,no,no,SOVA - A1 - 1180 - 2022 - 2023,,20,,,"$1,115", Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,B1,New Lease,COMPLETE,3,,$975,18,,,18,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1337&_fid_11=87&_fid_10=975&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,"$1,095.7926829268","$1,039.0151515152",JT Bailey <62477437.bhmt>,,2022 - 2023,1337,SOVA / B1 / 2022 - 2023 / New Lease,1337,JT Bailey <62477437.bhmt>,87,"$16,470",SOVA - B1 - New Lease #3 - $975,,2024 - 2025,no,no,no,SOVA - B1 - 975 - 2022 - 2023,,64,,,$915, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,B1 ALT,New Lease,COMPLETE,3,,$980,6,,,6,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1338&_fid_11=88&_fid_10=980&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,"$1,181.4634146341","$1,060.8333333333",JT Bailey <62477437.bhmt>,,2022 - 2023,1338,SOVA / B1 ALT / 2022 - 2023 / New Lease,1338,JT Bailey <62477437.bhmt>,88,$5550,SOVA - B1 ALT - New Lease #3 - $980,,2024 - 2025,no,no,no,SOVA - B1 ALT - 980 - 2022 - 2023,,30,,,$925, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,C1,New Lease,COMPLETE,3,,$860,12,,,12,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1339&_fid_11=89&_fid_10=860&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,$975.82352941176,$927.27272727273,JT Bailey <62477437.bhmt>,,2022 - 2023,1339,SOVA / C1 / 2022 - 2023 / New Lease,1339,JT Bailey <62477437.bhmt>,89,$9780,SOVA - C1 - New Lease #3 - $860,,2024 - 2025,no,no,no,SOVA - C1 - 860 - 2022 - 2023,,66,,,$815, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,D1,New Lease,COMPLETE,3,,$830,76,,,76,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1340&_fid_11=90&_fid_10=830&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,$955.86705202312,$913.7216828479,JT Bailey <62477437.bhmt>,,2022 - 2023,1340,SOVA / D1 / 2022 - 2023 / New Lease,1340,JT Bailey <62477437.bhmt>,90,"$59,280",SOVA - D1 - New Lease #3 - $830,,2024 - 2025,no,no,no,SOVA - D1 - 830 - 2022 - 2023,,308,,,$780, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,D2,New Lease,COMPLETE,3,,$840,20,,,20,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1341&_fid_11=93&_fid_10=840&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,$961.98113207547,$894.31818181818,JT Bailey <62477437.bhmt>,,2022 - 2023,1341,SOVA / D2 / 2022 - 2023 / New Lease,1341,JT Bailey <62477437.bhmt>,93,"$15,900",SOVA - D2 - New Lease #3 - $840,,2024 - 2025,no,no,no,SOVA - D2 - 840 - 2022 - 2023,,88,,,$795, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,D3,New Lease,COMPLETE,3,,$850,36,,,36,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1342&_fid_11=94&_fid_10=850&_fid_32=New%20Lease&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:34 AM,,,,$994.4866920152,$943.00829875519,JT Bailey <62477437.bhmt>,,2022 - 2023,1342,SOVA / D3 / 2022 - 2023 / New Lease,1342,JT Bailey <62477437.bhmt>,94,"$28,980",SOVA - D3 - New Lease #3 - $850,,2024 - 2025,no,no,no,SOVA - D3 - 850 - 2022 - 2023,,240,,,$805, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,A1,Renewal,COMPLETE,1,,"$1,135",4,,,4,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1315&_fid_11=86&_fid_10=1135&_fid_32=Renewal&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:29 AM,,,,"$1,400","$1,223.75",JT Bailey <62477437.bhmt>,,2022 - 2023,1315,SOVA / A1 / 2022 - 2023 / Renewal,1315,JT Bailey <62477437.bhmt>,86,$4460,SOVA - A1 - Renewal #1 - $1135,,2024 - 2025,no,no,no,SOVA - A1 - 1135 - 2022 - 2023,,20,,,"$1,115", Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,B1,Renewal,COMPLETE,1,,$930,10,,,10,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1316&_fid_11=87&_fid_10=930&_fid_32=Renewal&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:29 AM,,,,"$1,095.7926829268","$1,039.0151515152",JT Bailey <62477437.bhmt>,,2022 - 2023,1316,SOVA / B1 / 2022 - 2023 / Renewal,1316,JT Bailey <62477437.bhmt>,87,$9150,SOVA - B1 - Renewal #1 - $930,,2024 - 2025,no,no,no,SOVA - B1 - 930 - 2022 - 2023,,64,,,$915, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,B1 ALT,Renewal,COMPLETE,1,,$935,8,,,8,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1317&_fid_11=88&_fid_10=935&_fid_32=Renewal&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:29 AM,,,,"$1,181.4634146341","$1,060.8333333333",JT Bailey <62477437.bhmt>,,2022 - 2023,1317,SOVA / B1 ALT / 2022 - 2023 / Renewal,1317,JT Bailey <62477437.bhmt>,88,$7400,SOVA - B1 ALT - Renewal #1 - $935,,2024 - 2025,no,no,no,SOVA - B1 ALT - 935 - 2022 - 2023,,30,,,$925, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,C1,Renewal,COMPLETE,1,,$820,18,,,18,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1318&_fid_11=89&_fid_10=820&_fid_32=Renewal&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:29 AM,,,,$975.82352941176,$927.27272727273,JT Bailey <62477437.bhmt>,,2022 - 2023,1318,SOVA / C1 / 2022 - 2023 / Renewal,1318,JT Bailey <62477437.bhmt>,89,"$14,670",SOVA - C1 - Renewal #1 - $820,,2024 - 2025,no,no,no,SOVA - C1 - 820 - 2022 - 2023,,66,,,$815, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,D1,Renewal,COMPLETE,1,,$795,72,,,72,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1319&_fid_11=90&_fid_10=795&_fid_32=Renewal&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:29 AM,,,,$955.86705202312,$913.7216828479,JT Bailey <62477437.bhmt>,,2022 - 2023,1319,SOVA / D1 / 2022 - 2023 / Renewal,1319,JT Bailey <62477437.bhmt>,90,"$56,160",SOVA - D1 - Renewal #1 - $795,,2024 - 2025,no,no,no,SOVA - D1 - 795 - 2022 - 2023,,308,,,$780, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,D2,Renewal,COMPLETE,1,,$805,20,,,20,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1320&_fid_11=93&_fid_10=805&_fid_32=Renewal&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:29 AM,,,,$961.98113207547,$894.31818181818,JT Bailey <62477437.bhmt>,,2022 - 2023,1320,SOVA / D2 / 2022 - 2023 / Renewal,1320,JT Bailey <62477437.bhmt>,93,"$15,900",SOVA - D2 - Renewal #1 - $805,,2024 - 2025,no,no,no,SOVA - D2 - 805 - 2022 - 2023,,88,,,$795, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,D3,Renewal,COMPLETE,1,,$815,60,,,60,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1321&_fid_11=94&_fid_10=815&_fid_32=Renewal&z=9mf,11-29-2021 10:29 AM,11-29-2021 10:29 AM,,,,$994.4866920152,$943.00829875519,JT Bailey <62477437.bhmt>,,2022 - 2023,1321,SOVA / D3 / 2022 - 2023 / Renewal,1321,JT Bailey <62477437.bhmt>,94,"$48,300",SOVA - D3 - Renewal #1 - $815,,2024 - 2025,no,no,no,SOVA - D3 - 815 - 2022 - 2023,,240,,,$805, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
Everly on The Loop,Studio,New Lease,COMPLETE,1,,"$1,675",2,,,2,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1142&_fid_11=68&_fid_10=1675&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,,,JT Bailey <62477437.bhmt>,,2022 - 2023,1142,Everly on The Loop / Studio / 2022 - 2023 / New Lease,1142,JT Bailey <62477437.bhmt>,68,$3250,Everly on The Loop - Studio - New Lease #1 - $1675,,2024 - 2025,no,no,yes,Everly on The Loop - Studio - 1675 - 2022 - 2023,,,,,"$1,625", Aaron  Doucet <63066642.d9eq>; Benjamin  Williams <63066645.c8t4>
Everly on The Loop,A1,New Lease,COMPLETE,1,,"$1,695",15,,,15,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1143&_fid_11=63&_fid_10=1695&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,,,JT Bailey <62477437.bhmt>,,2022 - 2023,1143,Everly on The Loop / A1 / 2022 - 2023 / New Lease,1143,JT Bailey <62477437.bhmt>,63,"$24,750",Everly on The Loop - A1 - New Lease #1 - $1695,,2024 - 2025,no,no,yes,Everly on The Loop - A1 - 1695 - 2022 - 2023,,,,,"$1,650", Aaron  Doucet <63066642.d9eq>; Benjamin  Williams <63066645.c8t4>
Everly on The Loop,B1,New Lease,COMPLETE,1,,"$1,215",50,,,50,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1144&_fid_11=64&_fid_10=1215&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,,,JT Bailey <62477437.bhmt>,,2022 - 2023,1144,Everly on The Loop / B1 / 2022 - 2023 / New Lease,1144,JT Bailey <62477437.bhmt>,64,"$58,750",Everly on The Loop - B1 - New Lease #1 - $1215,,2024 - 2025,no,no,yes,Everly on The Loop - B1 - 1215 - 2022 - 2023,,,,,"$1,175", Aaron  Doucet <63066642.d9eq>; Benjamin  Williams <63066645.c8t4>
Everly on The Loop,C1,New Lease,COMPLETE,1,,"$1,150",18,,,18,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1145&_fid_11=65&_fid_10=1150&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,,,JT Bailey <62477437.bhmt>,,2022 - 2023,1145,Everly on The Loop / C1 / 2022 - 2023 / New Lease,1145,JT Bailey <62477437.bhmt>,65,"$20,070",Everly on The Loop - C1 - New Lease #1 - $1150,,2024 - 2025,no,no,yes,Everly on The Loop - C1 - 1150 - 2022 - 2023,,,,,"$1,115", Aaron  Doucet <63066642.d9eq>; Benjamin  Williams <63066645.c8t4>
Everly on The Loop,C2,New Lease,COMPLETE,1,,"$1,135",27,,,27,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1146&_fid_11=66&_fid_10=1135&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,,,JT Bailey <62477437.bhmt>,,2022 - 2023,1146,Everly on The Loop / C2 / 2022 - 2023 / New Lease,1146,JT Bailey <62477437.bhmt>,66,"$29,565",Everly on The Loop - C2 - New Lease #1 - $1135,,2024 - 2025,no,no,yes,Everly on The Loop - C2 - 1135 - 2022 - 2023,,,,,"$1,095", Aaron  Doucet <63066642.d9eq>; Benjamin  Williams <63066645.c8t4>
Everly on The Loop,C3,New Lease,COMPLETE,1,,"$1,060",9,,,9,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1147&_fid_11=67&_fid_10=1060&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,,,JT Bailey <62477437.bhmt>,,2022 - 2023,1147,Everly on The Loop / C3 / 2022 - 2023 / New Lease,1147,JT Bailey <62477437.bhmt>,67,$9225,Everly on The Loop - C3 - New Lease #1 - $1060,,2024 - 2025,no,no,yes,Everly on The Loop - C3 - 1060 - 2022 - 2023,,,,,"$1,025", Aaron  Doucet <63066642.d9eq>; Benjamin  Williams <63066645.c8t4>
Everly on The Loop,A1,New Lease,COMPLETE,2,,"$1,705",15,,,15,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1148&_fid_11=63&_fid_10=1705&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,,,JT Bailey <62477437.bhmt>,,2022 - 2023,1148,Everly on The Loop / A1 / 2022 - 2023 / New Lease,1148,JT Bailey <62477437.bhmt>,63,"$24,750",Everly on The Loop - A1 - New Lease #2 - $1705,,2024 - 2025,no,no,yes,Everly on The Loop - A1 - 1705 - 2022 - 2023,,,,,"$1,650", Aaron  Doucet <63066642.d9eq>; Benjamin  Williams <63066645.c8t4>
Everly on The Loop,B1,New Lease,COMPLETE,2,,"$1,225",48,,,48,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1149&_fid_11=64&_fid_10=1225&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,,,JT Bailey <62477437.bhmt>,,2022 - 2023,1149,Everly on The Loop / B1 / 2022 - 2023 / New Lease,1149,JT Bailey <62477437.bhmt>,64,"$56,400",Everly on The Loop - B1 - New Lease #2 - $1225,,2024 - 2025,no,no,yes,Everly on The Loop - B1 - 1225 - 2022 - 2023,,,,,"$1,175", Aaron  Doucet <63066642.d9eq>; Benjamin  Williams <63066645.c8t4>
Everly on The Loop,C1,New Lease,COMPLETE,2,,"$1,160",18,,,18,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1150&_fid_11=65&_fid_10=1160&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,,,JT Bailey <62477437.bhmt>,,2022 - 2023,1150,Everly on The Loop / C1 / 2022 - 2023 / New Lease,1150,JT Bailey <62477437.bhmt>,65,"$20,070",Everly on The Loop - C1 - New Lease #2 - $1160,,2024 - 2025,no,no,yes,Everly on The Loop - C1 - 1160 - 2022 - 2023,,,,,"$1,115", Aaron  Doucet <63066642.d9eq>; Benjamin  Williams <63066645.c8t4>
Everly on The Loop,C2,New Lease,COMPLETE,2,,"$1,145",27,,,27,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1151&_fid_11=66&_fid_10=1145&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,,,JT Bailey <62477437.bhmt>,,2022 - 2023,1151,Everly on The Loop / C2 / 2022 - 2023 / New Lease,1151,JT Bailey <62477437.bhmt>,66,"$29,565",Everly on The Loop - C2 - New Lease #2 - $1145,,2024 - 2025,no,no,yes,Everly on The Loop - C2 - 1145 - 2022 - 2023,,,,,"$1,095", Aaron  Doucet <63066642.d9eq>; Benjamin  Williams <63066645.c8t4>
Everly on The Loop,C3,New Lease,COMPLETE,2,,"$1,070",9,,,9,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=1152&_fid_11=67&_fid_10=1070&_fid_32=New%20Lease&z=9mf,11-22-2021 01:59 PM,11-29-2021 10:03 AM,,,,,,JT Bailey <62477437.bhmt>,,2022 - 2023,1152,Everly on The Loop / C3 / 2022 - 2023 / New Lease,1152,JT Bailey <62477437.bhmt>,67,$9225,Everly on The Loop - C3 - New Lease #2 - $1070,,2024 - 2025,no,no,yes,Everly on The Loop - C3 - 1070 - 2022 - 2023,,,,,"$1,025", Aaron  Doucet <63066642.d9eq>; Benjamin  Williams <63066645.c8t4>
